Number,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
1,8.326672684688674e-16,0.020618320610687746,-0.021045801526714952,0.0007532958984374895,-0.0010826416015625,1.001384643554688
2,-0.007633587786258722,0.005351145038168664,-0.005778625954195871,0.0027064208984374895,-0.0015709228515625,0.998210815429688
3,-0.03053435114503733,-0.009916030534350417,-0.005778625954195871,0.0031947021484374895,-0.0020592041015625,1.004802612304688
4,-0.015267175572518277,0.005351145038168664,0.0018549618320636563,-0.00022326660156251048,0.0045325927734375,1.007244018554688
5,-0.007633587786258722,0.020618320610687746,0.0018549618320636563,-0.0024205322265625105,-0.0152427978515625,1.000896362304688
6,0.007633587786260332,0.020618320610687746,0.009488549618323211,-0.0019322509765625105,-0.0020592041015625,0.998454956054688
7,0.015267175572519887,0.020618320610687746,0.017122137404582738,-0.0038853759765625105,-0.0015709228515625,0.993328002929688
8,-0.007633587786258722,0.020618320610687746,0.0018549618320636563,-0.00022326660156251048,-0.0015709228515625,1.002361206054688
9,-0.015267175572518277,0.012984732824428191,-0.013412213740455425,0.0066126708984374895,-0.0149986572265625,1.004070190429688
10,0.007633587786260332,0.012984732824428191,-0.013412213740455425,-0.0016881103515625105,-0.0035240478515625,0.995036987304688
11,-0.007633587786258722,0.012984732824428191,0.0018549618320636563,0.0022181396484374895,0.0045325927734375,1.000163940429688
12,-0.015267175572518277,0.028251908396947273,-0.013412213740455425,-0.0021763916015625105,0.0128333740234375,1.009929565429688
13,0.007633587786260332,0.028251908396947273,0.0018549618320636563,0.0024622802734374895,-0.0035240478515625,0.996257690429688
14,0.007633587786260332,-0.0022824427480908904,0.0018549618320636563,0.0039271240234374895,-0.0018150634765625,1.000163940429688
15,-0.007633587786258722,0.005351145038168664,-0.013412213740455425,-0.0011998291015625105,-0.0147545166015625,1.003826049804688
16,-0.007633587786258722,0.005351145038168664,-0.005778625954195871,0.0002650146484374895,-0.0025474853515625,1.000896362304688
17,-0.015267175572518277,0.020618320610687746,-0.005778625954195871,-0.00022326660156251048,0.0103919677734375,1.008220581054688
18,8.326672684688674e-16,0.020618320610687746,0.0018549618320636563,0.0012415771484374895,0.0035560302734375,1.004558471679688
19,8.326672684688674e-16,0.020618320610687746,-0.005778625954195871,-0.0011998291015625105,-0.0037681884765625,0.997478393554688
20,0.007633587786260332,0.020618320610687746,0.0018549618320636563,0.0009974365234374895,0.0057532958984375,1.002849487304688
21,-0.015267175572518277,-0.0022824427480908904,0.0018549618320636563,-0.0004674072265625105,-0.0128013916015625,1.000652221679688
22,0.015267175572519887,0.005351145038168664,-0.013412213740455425,0.0009974365234374895,-0.00035021972656249997,0.994792846679688
23,-0.007633587786258722,0.020618320610687746,0.009488549618323211,0.0014857177734374895,0.0142982177734375,1.005535034179688
24,-0.03053435114503733,0.005351145038168664,-0.005778625954195871,-0.0007115478515625105,0.0011146240234375,1.001872924804688
25,-0.015267175572518277,0.012984732824428191,-0.005778625954195871,-0.0036412353515625105,0.0025794677734375,1.004314331054688
26,8.326672684688674e-16,-0.0022824427480908904,-0.013412213740455425,-0.0024205322265625105,0.0042884521484375,1.002361206054688
27,-0.015267175572518277,0.005351145038168664,-0.005778625954195871,-0.0043736572265625105,0.0025794677734375,1.000896362304688
28,-0.015267175572518277,0.028251908396947273,0.0018549618320636563,-0.0024205322265625105,-0.0042564697265625,0.999187377929688
29,-0.02290076335877783,-0.0022824427480908904,-0.005778625954195871,-0.0063267822265625105,0.0030677490234375,0.996257690429688
30,-0.007633587786258722,0.028251908396947273,-0.005778625954195871,0.008809936523437489,-0.0049888916015625,1.002117065429688
31,-0.02290076335877783,0.012984732824428191,0.009488549618323211,0.0022181396484374895,0.0042884521484375,0.996257690429688
32,8.326672684688674e-16,-0.0022824427480908904,-0.005778625954195871,2.0874023437489515e-05,0.0011146240234375,1.006511596679688
33,0.007633587786260332,0.028251908396947273,-0.005778625954195871,0.0027064208984374895,0.0050208740234375,0.996013549804688
34,-0.02290076335877783,0.012984732824428191,0.009488549618323211,-0.0011998291015625105,-0.0015709228515625,1.002849487304688
35,8.326672684688674e-16,0.005351145038168664,0.009488549618323211,0.0002650146484374895,-0.0005943603515625,1.000896362304688
36,0.007633587786260332,0.005351145038168664,-0.005778625954195871,0.0036829833984374895,-0.0013267822265625,0.993328002929688
37,0.007633587786260332,0.005351145038168664,0.009488549618323211,-0.0031529541015625105,0.0011146240234375,1.001872924804688
38,-0.015267175572518277,0.020618320610687746,0.017122137404582738,-0.0060826416015625105,0.0072181396484375,1.001140502929688
39,0.007633587786260332,-0.0022824427480908904,-0.005778625954195871,0.0019739990234374895,-0.00010607910156249997,0.998210815429688
40,-0.007633587786258722,0.020618320610687746,-0.013412213740455425,-0.0041295166015625105,0.0142982177734375,0.999675659179688
41,-0.007633587786258722,0.005351145038168664,0.0018549618320636563,0.0022181396484374895,0.0035560302734375,1.002605346679688
42,-0.015267175572518277,0.012984732824428191,0.0018549618320636563,-0.0031529541015625105,-0.0113365478515625,1.000652221679688
43,0.007633587786260332,0.012984732824428191,-0.013412213740455425,0.008565795898437489,-0.0013267822265625,1.004070190429688
44,8.326672684688674e-16,-0.0022824427480908904,-0.013412213740455425,-0.0063267822265625105,0.0121009521484375,1.000408081054688
45,-0.015267175572518277,-0.0022824427480908904,0.0018549618320636563,0.0005091552734374895,0.0020911865234375,1.000896362304688
46,-0.015267175572518277,0.020618320610687746,-0.013412213740455425,-0.0055943603515625105,-0.0066978759765625,1.006511596679688
47,-0.007633587786258722,-0.0022824427480908904,-0.005778625954195871,0.0009974365234374895,0.0047767333984375,1.002361206054688
48,-0.03053435114503733,0.012984732824428191,0.0018549618320636563,0.0044154052734374895,0.0035560302734375,1.002361206054688
49,-0.007633587786258722,0.028251908396947273,0.009488549618323211,0.0058802490234374895,0.0050208740234375,0.996501831054688
50,8.326672684688674e-16,0.012984732824428191,0.009488549618323211,0.0002650146484374895,0.0025794677734375,1.022624877929688
51,8.326672684688674e-16,0.012984732824428191,0.0018549618320636563,0.008321655273437489,0.0052650146484375,1.005290893554688
52,-0.015267175572518277,-0.0022824427480908904,0.009488549618323211,-0.0021763916015625105,0.0025794677734375,1.003093627929688
53,8.326672684688674e-16,-0.009916030534350417,-0.021045801526714952,0.0027064208984374895,-0.0118248291015625,0.998454956054688
54,-0.038167938931296885,0.005351145038168664,-0.005778625954195871,0.0041712646484374895,0.0025794677734375,0.996257690429688
55,8.326672684688674e-16,-0.009916030534350417,-0.013412213740455425,-0.0016881103515625105,0.0035560302734375,1.004802612304688
56,-0.015267175572518277,0.012984732824428191,0.0018549618320636563,-0.0004674072265625105,0.0055091552734375,1.001140502929688
57,-0.015267175572518277,0.012984732824428191,0.017122137404582738,0.0027064208984374895,0.0116126708984375,0.996990112304688
