Number,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,MagX,MagY,MagZ
1,-0.7548732824427473,1.9826671755725191,2.1387038167938934,-0.008016796875000004,0.0035337646484375003,1.8274568603515626,0,0,0
2,0.7107755725190847,-1.650920610687023,0.6577877862595422,-0.006551953125000004,0.0010923583984375003,1.8196443603515626,0,0,0
3,-3.1212854961832055,2.2574763358778625,-1.5864870229007633,-0.008993359375000004,0.0008482177734375003,1.8208650634765626,0,0,0
4,0.2374931297709931,-0.5211496183206107,-0.12083816793893119,-0.008505078125000004,0.0020689208984375003,1.8186677978515626,0,0,0
5,-0.4037282442748084,-1.2692412213740458,-0.16663969465648845,-0.012167187500000004,0.0074400146484375,1.8201326416015626,0,0,0
6,-2.174720610687022,-2.1242030534351146,2.0623679389312977,-0.007528515625000004,0.0032896240234375003,1.8230623291015626,0,0,0
7,-1.0754839694656482,1.0971709923664124,2.245574045801527,-0.008993359375000004,0.0006040771484375003,1.8225740478515626,0,0,0
8,-1.6861709923664114,1.1277053435114504,2.3677114503816794,-0.008749218750000004,0.0023130615234375003,1.8218416259765626,0,0,0
9,-3.3808274809160297,-1.5135160305343511,4.68832213740458,-0.008260937500000004,0.0064634521484375,1.8154939697265626,0,0,0
10,-1.0907511450381673,1.2956442748091603,3.0394671755725193,-0.006063671875000004,0.0057310302734375,1.8252595947265626,0,0,0
11,-0.510598473282442,-4.429546564885496,0.7188564885496185,-0.006551953125000004,0.0032896240234375003,1.8228181884765626,0,0,0
12,-0.20525496183206032,-0.29214198473282443,2.291375572519084,-0.010946484375000004,0.0037779052734375003,1.8157381103515626,0,0,0
13,-1.426629007633587,0.2574763358778626,0.1845053435114505,-0.009481640625000004,0.0040220458984375,1.8220857666015626,0,0,0
14,-3.1365526717557244,-2.5974854961832063,3.573818320610687,-0.005575390625000004,0.0037779052734375003,1.8157381103515626,0,0,0
15,-1.228155725190839,-1.6356534351145038,2.459314503816794,-0.008505078125000004,0.0052427490234375,1.8206209228515626,0,0,0
16,-0.7396061068702282,0.30327786259541983,2.5203832061068705,-0.008749218750000004,0.0042661865234375,1.8225740478515626,0,0,0
17,1.0313862595419854,-1.3608442748091603,1.5890854961832062,-0.008016796875000004,0.0030454833984375003,1.8128084228515626,0,0,0
18,0.7413099236641228,-5.055500763358778,-0.9452656488549617,-0.008749218750000004,0.0067075927734375,1.8237947509765626,0,0,0
19,-0.22052213740457943,1.1735068702290077,2.8257267175572522,-0.007772656250000004,0.0049986083984375,1.8211092041015626,0,0,0
20,-0.9533465648854955,-4.872294656488549,1.3142763358778626,-0.010458203125000004,0.0030454833984375003,1.8191560791015626,0,0,0
21,-0.48006412213740385,-0.4906152671755725,1.2990091603053437,-0.008260937500000004,0.0052427490234375,1.8237947509765626,0,0,0
22,-2.9228122137404573,1.1277053435114504,0.19977251908396956,-0.007772656250000004,0.0013364990234375003,1.8245271728515626,0,0,0
23,-2.7548732824427473,-1.7425236641221373,0.016566412213740556,-0.007772656250000004,0.0010923583984375003,1.8176912353515626,0,0,0
24,-0.0373160305343504,1.204041221374046,0.41351297709923673,-0.007284375000000004,0.0035337646484375003,1.8245271728515626,0,0,0
25,-0.006781679389312234,5.280377099236642,2.092902290076336,-0.012655468750000004,0.0030454833984375003,1.8181795166015626,0,0,0
26,-3.243422900763358,-0.39901221374045803,4.382978625954198,-0.009481640625000004,0.0030454833984375003,1.8362459228515626,0,0,0
27,-3.106018320610686,-2.582218320610687,-0.9299984732824426,-0.010702343750000004,0.0052427490234375,1.8162263916015626,0,0,0
28,-2.724338931297709,1.433048854961832,-0.8689297709923662,0.001260546874999996,0.0035337646484375003,1.8225740478515626,0,0,0
29,-1.0144152671755717,-0.35321068702290076,-1.006334351145038,-0.006307812500000004,0.0045103271484375,1.8176912353515626,0,0,0
30,-0.9075450381679382,-1.5593175572519082,0.19977251908396956,-0.026571484375000003,0.0040220458984375,1.8172029541015626,0,0,0
31,0.5275694656488557,-3.4066458015267176,0.5661847328244276,-0.009969921875000004,0.0040220458984375,1.8247713134765626,0,0,0
32,-0.6022015267175564,-0.2768748091603053,-1.5864870229007633,-0.007284375000000004,0.0045103271484375,1.8230623291015626,0,0,0
33,-1.21288854961832,2.9903007633587784,-0.9299984732824426,-0.011678906250000004,0.0040220458984375,1.8196443603515626,0,0,0
34,-0.08311755725190767,5.005567938931298,1.6348870229007635,-0.010214062500000004,0.0067075927734375,1.8255037353515626,0,0,0
35,-1.1212854961832055,5.784193893129771,-3.3880137404580153,-0.011923046875000004,0.0028013427734375003,1.8272127197265626,0,0,0
36,-1.5640335877862588,5.585720610687023,-0.7925938931297709,-0.006796093750000004,0.0079282958984375,1.8218416259765626,0,0,0
37,-1.579300763358778,0.05900305343511449,2.0471007633587788,-0.005331250000000004,0.0054868896484375,1.8196443603515626,0,0,0
38,-0.5258656488549611,0.8528961832061068,0.5203832061068704,-0.028036328125000003,0.0013364990234375003,1.8181795166015626,0,0,0
39,-2.861743511450381,2.1353389312977096,0.642520610687023,-0.007284375000000004,0.0018247802734375003,1.8220857666015626,0,0,0
40,-1.4113618320610681,0.898697709923664,0.001299236641221474,-0.008505078125000004,0.0018247802734375003,1.8233064697265626,0,0,0
41,-1.3044916030534344,-1.4524473282442747,2.1997725190839694,-0.010214062500000004,0.0049986083984375,1.8154939697265626,0,0,0
42,1.6115389312977106,0.9292320610687023,2.6577877862595423,-0.007528515625000004,0.0064634521484375,1.8123201416015626,0,0,0
43,-0.1594534351145031,-0.4906152671755725,1.2226732824427482,-0.008016796875000004,0.0064634521484375,1.8223299072265626,0,0,0
44,-0.006781679389312234,2.181140458015267,-2.090303816793893,-0.004842968750000004,0.0079282958984375,1.8223299072265626,0,0,0
45,-2.9838809160305337,-5.070767938931297,-0.9757999999999999,-0.008993359375000004,0.0042661865234375,1.8184236572265626,0,0,0
46,0.14589007633587858,3.29564427480916,3.543283969465649,-0.005087109375000004,0.0040220458984375,1.8196443603515626,0,0,0
47,-1.579300763358778,-1.5593175572519082,1.909696183206107,-0.008505078125000004,0.0057310302734375,1.8172029541015626,0,0,0
48,-1.1518198473282435,1.8147282442748092,-0.09030381679389302,-0.007284375000000004,0.0071958740234375,1.8211092041015626,0,0,0
49,-0.8159419847328238,1.249842748091603,0.5509175572519085,-0.009481640625000004,0.0049986083984375,1.8115877197265626,0,0,0
50,0.17642442748091675,-3.0249664122137405,-1.4490824427480915,-0.011190625000000004,0.0045103271484375,1.8191560791015626,0,0,0
51,-1.0296824427480908,-0.6585541984732824,0.7493908396946566,-0.011678906250000004,0.0015806396484375003,1.8245271728515626,0,0,0
52,-1.4724305343511443,0.7154916030534351,-1.342212213740458,-0.012411328125000004,0.0052427490234375,1.8264802978515626,0,0,0
53,-1.2739572519083964,-1.2692412213740458,3.19213893129771,-0.006551953125000004,0.0057310302734375,1.8242830322265626,0,0,0
54,-2.7701404580152666,-2.53641679389313,1.909696183206107,-0.010214062500000004,0.0064634521484375,1.8211092041015626,0,0,0
55,0.2374931297709931,-1.8951954198473282,0.3219099236641223,-0.011434765625000004,0.0023130615234375003,1.8228181884765626,0,0,0
56,-1.6098351145038161,0.517018320610687,1.8180931297709924,-0.009481640625000004,0.0030454833984375003,1.8240388916015626,0,0,0
57,-1.3044916030534344,-4.689088549618321,2.3829786259541987,-0.007528515625000004,0.0037779052734375003,1.8223299072265626,0,0,0
58,-3.4724305343511443,2.4406824427480913,-2.1819068702290076,-0.011190625000000004,0.0025572021484375003,1.8225740478515626,0,0,0
59,-1.3197587786259535,-1.4677145038167938,0.9020625954198476,-0.007528515625000004,0.0047544677734375,1.8233064697265626,0,0,0
60,-0.2357893129770985,-0.3684778625954198,5.497482442748091,-0.009725781250000004,0.0067075927734375,1.8203767822265626,0,0,0
61,0.08482137404580226,0.5475526717557252,2.291375572519084,-0.008749218750000004,0.0047544677734375,1.8108552978515626,0,0,0
62,-0.5258656488549611,4.333812213740458,1.7722916030534352,-0.008993359375000004,0.0030454833984375003,1.8191560791015626,0,0,0
63,-1.4724305343511443,1.7383923664122138,2.0471007633587788,-0.006063671875000004,0.0025572021484375003,1.8215974853515626,0,0,0
64,-0.7701404580152664,0.9597664122137404,2.7341236641221376,-0.006307812500000004,0.0057310302734375,1.8181795166015626,0,0,0
65,-0.26632366412213665,4.63915572519084,-0.09030381679389302,-0.007284375000000004,0.0049986083984375,1.8225740478515626,0,0,0
66,-1.1976213740458008,0.2269419847328244,-1.891830534351145,-0.012167187500000004,0.0047544677734375,1.8228181884765626,0,0,0
67,0.14589007633587858,-3.6661877862595422,-2.5025175572519083,-0.010702343750000004,0.0045103271484375,1.8172029541015626,0,0,0
68,-1.6556366412213734,-0.6127526717557252,5.314276335877862,-0.006551953125000004,0.0049986083984375,1.8103670166015626,0,0,0
69,-1.0144152671755717,-1.3761114503816794,3.0242,-0.009725781250000004,0.0040220458984375,1.8135408447265626,0,0,0
70,-0.9686137404580146,-2.017332824427481,0.15397099236641235,-0.009237500000000004,0.0062193115234375,1.8208650634765626,0,0,0
71,-1.4724305343511443,0.30327786259541983,2.993665648854962,-0.010702343750000004,0.0040220458984375,1.8213533447265626,0,0,0
72,-0.11365190839694583,1.6467893129770994,2.7799251908396947,-0.006063671875000004,0.0045103271484375,1.8225740478515626,0,0,0
73,-0.144186259541984,-0.07840152671755726,2.993665648854962,-0.006307812500000004,0.0067075927734375,1.8179353759765626,0,0,0
74,-1.426629007633587,1.1124381679389315,2.932596946564886,-0.009237500000000004,0.0030454833984375003,1.8135408447265626,0,0,0
75,-1.2586900763358773,2.364346564885496,1.4516809160305344,-0.005819531250000004,0.0032896240234375003,1.8172029541015626,0,0,0
76,-0.5563999999999993,1.9063312977099238,-3.2506091603053435,-0.008993359375000004,0.0064634521484375,1.8189119384765626,0,0,0
77,-0.12891908396946494,-5.681454961832061,2.932596946564886,-0.011678906250000004,0.0030454833984375003,1.8164705322265626,0,0,0
78,-3.014415267175572,-0.9638977099236642,3.4974824427480917,-0.012655468750000004,0.0064634521484375,1.8198885009765626,0,0,0
79,-0.9075450381679382,-5.223439694656488,-0.18190687022900753,-0.006307812500000004,0.0025572021484375003,1.8228181884765626,0,0,0
80,-1.1670870229007626,-0.44481374045801525,1.2684748091603055,-0.005819531250000004,0.0042661865234375,1.8218416259765626,0,0,0
81,-2.70907175572519,-0.29214198473282443,1.0547343511450382,-0.007040234375000004,0.0052427490234375,1.8233064697265626,0,0,0
82,-1.1060183206106864,-3.3303099236641223,0.3219099236641223,-0.008016796875000004,0.0047544677734375,1.8240388916015626,0,0,0
83,-1.4876977099236635,0.6849572519083968,0.13870381679389324,-0.008993359375000004,0.0025572021484375003,1.8108552978515626,0,0,0
84,-2.0067816793893125,-1.5898519083969465,-1.388013740458015,-0.012411328125000004,0.0013364990234375003,1.8218416259765626,0,0,0
85,0.22222595419847402,3.7841938931297707,1.5585511450381682,-0.009481640625000004,0.0040220458984375,1.8218416259765626,0,0,0
86,-0.9686137404580146,-0.750157251908397,2.7493908396946565,-0.010214062500000004,0.0023130615234375003,1.8191560791015626,0,0,0
87,-2.693804580152671,-0.8875618320610688,0.04710076335877875,-0.008749218750000004,0.0028013427734375003,1.8240388916015626,0,0,0
88,0.9703175572519092,0.12007175572519083,0.7188564885496185,-0.008260937500000004,0.0054868896484375,1.8252595947265626,0,0,0
89,-0.6327358778625947,0.42541526717557254,0.5661847328244276,-0.005575390625000004,0.0042661865234375,1.8145174072265626,0,0,0
90,-0.44952977099236563,2.5170183206106866,2.8715282442748093,-0.007772656250000004,0.0047544677734375,1.8233064697265626,0,0,0
91,-0.28159083969465576,2.9444992366412213,2.5509175572519087,-0.006551953125000004,0.0049986083984375,1.8142732666015626,0,0,0
92,0.05428702290076409,0.8528961832061068,1.207406106870229,-0.006063671875000004,0.0064634521484375,1.8189119384765626,0,0,0
93,-0.12891908396946494,-2.5058824427480917,1.6806885496183208,-0.007040234375000004,0.0071958740234375,1.8208650634765626,0,0,0
94,-1.060216793893129,-5.879928244274809,-2.5635862595419847,-0.007528515625000004,0.0059751708984375,1.8213533447265626,0,0,0
95,0.1611572519083977,-0.750157251908397,0.3219099236641223,0.001748828124999996,0.0049986083984375,1.8218416259765626,0,0,0
96,-1.0296824427480908,3.341445801526717,1.161604580152672,-0.004842968750000004,0.0037779052734375003,1.8233064697265626,0,0,0
97,-1.6861709923664114,-1.4524473282442747,-0.42618167938931284,-0.007284375000000004,0.0040220458984375,1.8118318603515626,0,0,0
